scenario,book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,avg_long_exposure,avg_short_exposure,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,insolvent,deleverage_events,extension_scale,yearly_taxes_paid
"Annual $100k ST gains, zero alpha",100/0,1.0,21,28,1512537.784785939,0.042246926878270585,781444.2498411055,0.0,0.0,-212544.1901555803,178367.33148988272,-0.0,189974.3596075373,0.02167567298665751,-0.49962783935738486,0.6313773507859427,46917.402284827396,0.0,7905.16541706122,0.0,33759.94051946663,28908.895968156234,0.7207410588610478,1.0447329305000854,0.0,0.11703576455580889,False,True,False,0,1.0,270241.0616057137
"Annual $100k ST gains, zero alpha",100/0,1.0,22,29,2435144.4387139645,0.09308132010220138,635427.1025284567,132.16907659109123,0.0,269538.1333817025,94282.67791980464,-0.0,372182.00249958225,0.02150216013533843,-0.3203286620067546,0.394406898357805,75925.80808969811,0.0,8595.91894467467,0.0,54585.51084611852,44699.98632499331,0.7256630625599152,1.0436777021350931,0.0,0.097347749760339,False,True,False,0,1.0,537228.5587347458
"Annual $100k ST gains, zero alpha",100/0,1.0,23,30,2022735.3253731516,0.07298563052353457,619085.2810378581,0.0,0.0,338333.2292640457,47910.67085013444,-0.0,267091.19550588646,0.017244714620490206,-0.30710488146189696,0.37859736165690405,80054.52284963964,0.0,8440.374802984772,0.0,57984.20249832036,56688.84846226997,0.7209253828451468,1.0521682256816827,0.0,0.11629846861941284,False,True,False,0,1.0,425176.0592605048
"Annual $100k ST gains, zero alpha",100/0,1.0,24,31,1316024.1793025162,0.027842063607027567,809702.1519893587,0.0,0.0,-259359.946284928,175470.97253193642,-0.0,135691.9252492453,0.023315093643127085,-0.41221131774416186,0.7001903520489854,45189.49427816844,0.0,8255.369842284405,0.0,32453.643931873998,26919.07262035958,0.7211147825586066,1.0457826414189042,0.0,0.11554086976557398,False,True,False,0,1.0,201629.17047513154
"Annual $100k ST gains, zero alpha",100/0,1.0,25,32,1268014.3197556827,0.02402937723657761,802642.0278507627,0.0,0.0,-202619.56822679934,137746.70446590724,-0.0,104149.54717932941,0.02031153897377552,-0.2998219117501325,0.5637599345343874,53019.88560779764,0.0,7795.420029811485,0.0,38053.80651948094,30144.753995498515,0.7238454365951669,1.0426377660001258,0.0,0.1046182536193323,False,True,False,0,1.0,157332.1928682918
"Annual $100k ST gains, zero alpha",100/0,1.0,26,33,2184740.296073271,0.08128451093798916,635019.469734795,186.64583950306792,0.0,274375.7263300382,38083.83537243433,-0.0,285960.35002633615,0.017407342355902522,-0.16074614010321586,0.45472797101021734,72987.35692335934,0.0,9195.538556296873,0.0,52026.36851367512,35671.53737489675,0.7193017545302491,1.0364643963666778,0.0,0.12279298187900323,False,True,False,0,1.0,407790.5166173746
"Annual $100k ST gains, zero alpha",100/0,1.0,27,34,952107.470110449,-0.00489571291891111,860640.1977533171,163.51377726099852,0.0,-423646.55458859476,198116.6503801804,-0.0,52024.37615287892,0.02034495155327414,-0.35679788251248845,0.7596452925830811,37141.41531195371,0.0,7177.392358017678,0.0,26535.31837920403,19383.996208653596,0.7248134486418448,1.0377027941139585,0.0,0.1007462054326207,False,True,False,0,1.0,72806.49656143633
"Annual $100k ST gains, zero alpha",100/0,1.0,28,35,1766202.7739891447,0.058532157794784156,592176.2959577561,309.0759350297486,0.0,147330.48469893803,49787.872723037275,-0.0,181725.30183229977,0.017285925448629596,-0.4066035325682247,0.3534614671050005,76795.25977985752,0.0,7483.438709817702,0.0,55466.10053190086,50490.535192401534,0.721822142145925,1.0471547080371688,0.0,0.11271143141630025,False,True,False,0,1.0,282281.6853525315
"Annual $100k ST gains, zero alpha",100/0,1.0,29,36,1851759.5243910009,0.06355133901846521,636822.4896059382,0.0,0.0,85579.83594714713,99034.80193095398,-0.0,236537.89191115444,0.017246205718329122,-0.1985591897873623,0.479740450430469,59851.98758287949,0.0,7938.093908863946,0.0,43006.36340179399,35388.825779920524,0.7256195049075399,1.0429257132587983,0.0,0.09752198036983994,False,True,False,0,1.0,349376.8424594405
"Annual $100k ST gains, zero alpha",100/0,1.0,30,37,1260257.2319859678,0.023401195189481472,845763.4602520482,81.5642193141805,0.0,-265773.10249570257,159018.2699090833,-0.0,117137.58140055163,0.019428795545281537,-0.28537757877263414,0.6821612069978138,47100.61161843,0.0,8328.79891267447,0.0,33633.338111658275,23332.68490920758,0.723426685913306,1.039966446043205,0.0,0.106293256346776,False,True,False,0,1.0,164283.29666815992
"Annual $100k ST gains, zero alpha",100/0,1.0,31,38,1757722.6908697693,0.05802282249134594,827377.5373546162,205.59420595840368,0.0,277775.75281128124,67129.61058260273,-0.0,143245.45392624658,0.02011980309611041,-0.4345233135043499,0.4037028600119056,87356.9240335918,0.0,9290.277035767196,0.0,63138.263485106174,58100.18957650092,0.7195930884234222,1.0497110975517092,0.0,0.12162764630631129,False,True,False,0,1.0,277586.4170728399
"Annual $100k ST gains, zero alpha",100/0,1.0,32,39,1701324.6742314482,0.054578031499931345,817729.3310507234,0.0,0.0,131380.76589141396,107903.3155030208,-0.0,171192.5610219746,0.02207586954119801,-0.3611905434790367,0.5388321020290465,69184.00134153175,0.0,9748.300964646853,0.0,50104.77783832846,47693.79039806564,0.7211070363084763,1.0523624533681182,0.0,0.11557185476609533,False,True,False,0,1.0,293940.36912433174
"Annual $100k ST gains, zero alpha",100/0,1.0,33,40,1364374.7613434105,0.03155732597897187,1001304.6261899086,17.293474332064424,0.0,-99097.7367097658,100108.70530085007,-0.0,106510.2289848947,0.018685198713263736,-0.4268712732463368,0.6137545704947678,67864.41506755567,0.0,10481.03341856174,0.0,48540.46237383281,35397.20075333893,0.7281435236602193,1.0408233082746112,0.0,0.08742590535912309,False,True,False,0,1.0,144616.42367060942
"Annual $100k ST gains, zero alpha",100/0,1.0,34,41,1475185.089511554,0.03964399976406985,729863.5014661164,0.0,0.0,-240080.00436223936,183331.4522869802,-0.0,183733.90979888872,0.02327223458202132,-0.41605885024920497,0.5970083516447495,45223.716622562606,0.0,7307.774074716577,0.0,32549.18201211845,28073.32012348452,0.7221879512060133,1.0479771031028835,0.0,0.11124819517594697,False,True,False,0,1.0,261371.91227028932
"Annual $100k ST gains, zero alpha",100/0,1.0,35,42,1229692.9204570716,0.020891686653344843,749167.965363774,662.7164650313848,0.0,-167285.48658781179,132675.96432154483,-0.0,99843.83087832353,0.01660404444117313,-0.2910772976429876,0.6124618239226185,51310.92375190772,0.0,8130.928845256064,0.0,36918.99187445026,31120.665894586084,0.7227269556357598,1.0457140225360295,0.0,0.10909217745696065,False,True,False,0,1.0,160113.59993840614
"Annual $100k ST gains, zero alpha",100/0,1.0,36,43,1636949.9260621937,0.05051809985575395,725243.092476856,0.0,0.0,-115708.56556584527,149378.81243278936,-0.0,204565.34853199686,0.01929388579928894,-0.1804030300865591,0.6346148738145093,48418.050477907964,0.0,8198.083048741912,0.0,34695.573151697914,26998.63231021553,0.7256891682597881,1.0401629213310837,0.0,0.0972433269608477,False,True,False,0,1.0,297431.4063213509
"Annual $100k ST gains, zero alpha",100/0,1.0,37,44,1856202.5752669685,0.0638062489182698,732638.8169754295,126.99144996926417,0.0,231492.77578671655,38603.65440671734,-0.0,187044.27993181872,0.016276484032843184,-0.1873004786949024,0.43915897056820247,81654.19391044705,0.0,9539.091529453986,0.0,58721.68312167666,49801.08294165238,0.7227595820164702,1.0459862828661541,0.0,0.10896167193411932,False,True,False,0,1.0,286792.21954552166
"Annual $100k ST gains, zero alpha",100/0,1.0,38,45,1644906.5542927056,0.05102760569254805,715260.1526219589,673.589248462964,0.0,35116.47556141173,86174.64085049488,-0.0,194813.36169765342,0.019055194770727427,-0.4098460332222893,0.49202743228759804,63517.52161605117,0.0,8381.169718542504,0.0,45819.18199670334,40259.10276784897,0.7223391299812799,1.0480408778581638,0.0,0.11064348007488034,False,True,False,0,1.0,284411.6883048096
"Annual $100k ST gains, zero alpha",100/0,1.0,39,46,1816814.1624043114,0.061527013970411826,717874.0115784776,0.0,0.0,165234.18260929172,129712.20686567298,-0.0,216735.57109298167,0.022874957514722457,-0.3638741164374236,0.4528861534594128,69993.54583894955,0.0,8526.056504758899,0.0,50747.981221109774,49417.24050659779,0.7207350048134643,1.0524315237457968,0.0,0.11705998074614254,False,True,False,0,1.0,383042.6211597781
"Annual $100k ST gains, zero alpha",100/0,1.0,40,47,2072225.1532811653,0.07558241721144232,565506.3948236962,12.081710836643337,0.0,173682.67265875574,86799.94570534116,-0.0,273054.2280060667,0.017234069016383656,-0.22587941995006522,0.42018848602139885,65753.07518548713,0.0,7830.872552278854,0.0,47534.60886232321,44778.92611000651,0.7181471431984099,1.049911894494685,0.0,0.12741142720636045,False,True,False,0,1.0,397597.342971117
"Annual $100k ST gains, zero alpha",100/0,1.0,41,48,2281250.9594651223,0.08596869582988198,735401.0967416873,0.0,0.0,401357.5169203879,78549.56412174834,-0.0,284322.354254102,0.01993984918889196,-0.3094385331951055,0.37164482567507034,93647.70653654661,0.0,9576.035073222134,0.0,67842.42214811797,64354.25612158279,0.7165562317355564,1.0533288105744596,0.0,0.13377507305777425,False,True,False,0,1.0,468118.25544571143
"Annual $100k ST gains, zero alpha",100/0,1.0,42,49,2757576.411734604,0.10675821831017496,765374.1567911776,237.2927058660198,0.0,554150.0433033487,51525.715965710115,-0.0,403475.49260334205,0.021184171451954902,-0.3732600170718382,0.3686556671473632,101294.48137617581,0.0,10447.3713635353,0.0,73135.69944335842,64842.56274067661,0.7238969231993464,1.0487749282094416,0.0,0.10441230720261419,False,True,False,0,1.0,618460.3809786694
"Annual $100k ST gains, zero alpha",100/0,1.0,43,50,2509599.968581195,0.09637834750997376,565425.5170956791,0.0,0.0,235179.05901562382,41430.46895408826,-0.0,430144.9648132293,0.021308410931901906,-0.24755348110368658,0.3507195371446105,78823.27833615684,0.0,8165.311298164813,0.0,57309.08713287749,58793.872132049786,0.7202718540216554,1.0559991354438256,0.0,0.11891258391337844,False,True,False,0,1.0,551835.7441216852
"Annual $100k ST gains, zero alpha",100/0,1.0,44,51,1252531.827720752,0.02277211073724228,862634.4744946093,0.0,0.0,-269651.14639095135,166866.3977920382,-0.0,117269.50327593405,0.02092705033613214,-0.5310702983357816,0.5937063917745568,53238.7612841547,0.0,8147.681939309225,0.0,38474.58365319768,35183.83291878128,0.718757313866399,1.048560473924853,0.0,0.12497074453440438,False,True,False,0,1.0,168017.37417004228
"Annual $100k ST gains, zero alpha",100/0,1.0,45,52,3470632.99033075,0.13250693222754029,655428.0684715918,0.0,0.0,743480.0962929927,55479.3733549221,-0.0,573597.2391069441,0.019677424816415354,-0.15157116408731142,0.33192807267837815,101464.44621965983,0.0,10142.530206193638,0.0,73114.13917486198,62539.05683315484,0.7180806122924422,1.0475595954167398,0.0,0.12767755083023125,False,True,False,0,1.0,829471.7555353232
"Annual $100k ST gains, zero alpha",100/0,1.0,46,53,2023466.011183485,0.07302438438062597,693474.6309859224,291.7413917688723,0.0,-43579.24235418363,135237.00454073964,-0.0,318328.79011378024,0.024079925426677917,-0.34685031324282534,0.5277845685661333,54597.02246019377,0.0,8097.373607174884,0.0,39700.83356376319,41472.204233558026,0.721714034042279,1.0552913577335605,0.0,0.11314386383088415,False,True,False,0,1.0,420827.94500384806
"Annual $100k ST gains, zero alpha",100/0,1.0,47,54,1138719.9334504956,0.013075219406133876,899964.3571900666,0.0,0.0,-327892.3340308371,164264.08122741984,-0.0,95131.35388721744,0.023838125537033784,-0.34119429447237537,0.767065173081911,45566.221098110815,0.0,8841.839872902612,0.0,32769.597751880574,27147.177592519005,0.718743468094773,1.045526091447762,0.0,0.12502612762090837,False,True,False,0,1.0,116746.8763346867
"Annual $100k ST gains, zero alpha",100/0,1.0,48,55,1888904.0300042487,0.06566570420774953,720855.3378942482,0.0,0.0,19294.004769338993,113672.07883953917,-0.0,249753.81814441137,0.01884427645178045,-0.4497972273373446,0.457696866771102,65966.78765820501,0.0,8333.736745920522,0.0,47498.55083608658,40179.85949439446,0.721446060403502,1.046564400258168,0.0,0.1142157583859924,False,True,False,0,1.0,364120.62846505194
"Annual $100k ST gains, zero alpha",100/0,1.0,49,56,1609020.2506982281,0.04871179114986135,919113.5566789553,226.60571432350486,0.0,-13401.258462727314,131322.35220749647,-0.0,176652.30012757704,0.015750726251113407,-0.41276234415057034,0.5538219003977474,70165.2331507209,0.0,10008.509423947971,0.0,50583.228489814646,44050.54853098193,0.7173701397702038,1.0464219872163125,0.0,0.13051944091918455,False,True,False,0,1.0,285559.4051724931
"Annual $100k ST gains, zero alpha",100/0,1.0,50,57,928645.9465182181,-0.00737543949548336,953542.8743995541,125.90905937593651,0.0,-439521.23194387555,196099.51713980694,-0.0,42274.09781616264,0.024969218092133115,-0.3590834700103066,0.893867382572903,41642.37019533149,0.0,9176.336808650398,0.0,29802.946515585936,22145.680295844566,0.7208794573666726,1.0404143724344872,0.0,0.11648217053330989,False,True,False,0,1.0,51643.611282628764
"Annual $100k ST gains, zero alpha",100/0,1.0,51,58,1661539.9925248253,0.05208560845768018,774887.4935373896,0.0,0.0,-50803.50862330559,126919.67496549318,-0.0,207409.41848833783,0.02328752009686655,-0.3518852325518744,0.5767312924942203,55216.493588901816,0.0,8528.696868752373,0.0,39864.42648124916,35822.82853622269,0.72191793388625,1.0490998037817498,0.0,0.11232826445499988,False,True,False,0,1.0,288324.80952968047
"Annual $100k ST gains, zero alpha",100/0,1.0,52,59,974887.8428037388,-0.002540053353643712,887219.2807882298,214.37802457818964,0.0,-546139.9136637481,237190.39653910484,-0.0,89597.16227879861,0.023356663644557574,-0.581268569657279,0.840286914553519,34081.11995637398,0.0,7318.389552955197,0.0,24478.716518212008,19562.412854083734,0.7223367360824484,1.046524887178923,0.0,0.11065305567020611,False,True,False,0,1.0,114283.04920423687
"Annual $100k ST gains, zero alpha",100/0,1.0,53,60,1452385.2506509018,0.03802588367409854,772685.3014967965,172.35534658981192,0.0,-38394.495053946135,108564.99476917407,-0.0,148809.5179492452,0.02267269132516124,-0.29090065560905254,0.6054951511026797,58137.62051096461,0.0,9141.186094062132,0.0,41505.09803505044,29525.13704617877,0.7273025758375052,1.0371535288741403,0.0,0.09078969664997882,False,True,False,0,1.0,242578.58840534007
"Annual $100k ST gains, zero alpha",100/0,1.0,54,61,2194884.229158555,0.08178551453579619,677025.904209276,0.0,0.0,227340.5930878035,47656.1190111274,-0.0,299609.9179335736,0.01689903453366807,-0.20920953350542615,0.3943095242749163,75445.31214670226,0.0,8401.411580849917,0.0,54361.58310910627,46094.64312626784,0.7239122254874497,1.0497300169831616,0.0,0.10435109805020115,False,True,False,0,1.0,407377.7016069918
"Annual $100k ST gains, zero alpha",100/0,1.0,55,62,2515891.2501219595,0.09665288751934309,580248.9740977029,0.0,0.0,496333.2228371771,31059.495182729883,-0.0,331040.41480974504,0.018792165579449627,-0.2641780922265131,0.3110658367949334,91177.32032855648,0.0,8218.890872203765,0.0,65611.19973081346,54344.46476142118,0.7280427719791761,1.045275274290049,0.0,0.08782891208329535,False,True,False,0,1.0,504796.4046440471
"Annual $100k ST gains, zero alpha",100/0,1.0,56,63,2122113.6197258886,0.0781442306957485,674337.9335520433,949.5693741215408,0.0,208637.10039309395,102183.21298196296,-0.0,284150.38470186014,0.019618545336540172,-0.15067862105058694,0.44704156430079783,66998.11606308314,0.0,8456.839527739143,0.0,48264.54916093045,42044.19892411119,0.7235388013957575,1.0480076346274232,0.0,0.10584479441696981,False,True,False,0,1.0,427961.32732549985
"Annual $100k ST gains, zero alpha",100/0,1.0,57,64,5390630.399852646,0.1834882639590203,597699.851438925,0.0,0.0,1304838.439991395,2110.235709777473,-0.0,1039760.3229213106,0.017592721285701458,-0.21115831534273632,0.22979529523619996,148864.9238965293,0.0,11519.998690906576,0.0,107880.95095063363,103428.0315918095,0.7245067274459996,1.051652874550133,0.0,0.10197309021600143,False,True,False,0,1.0,1419386.1692285065
"Annual $100k ST gains, zero alpha",100/0,1.0,58,65,2994873.481586523,0.11593229967629859,735851.8540817219,903.831426344707,0.0,867017.5431317711,6840.411986822008,-0.0,443380.93131100165,0.019403590642850656,-0.3421364267772071,0.34624805802011027,112818.83798465929,0.0,11013.036948294868,0.0,81203.41014094403,68750.98472285121,0.7272198090666893,1.0439834271553559,0.0,0.09112076373324252,False,True,False,0,1.0,700106.6397020294
"Annual $100k ST gains, zero alpha",100/0,1.0,59,66,1470818.28069667,0.03933583602782953,804955.9268551457,5.088330232343565,0.0,-53340.78131146347,103594.79158636567,-0.0,160019.2670130049,0.022519231300470052,-0.26711495243683847,0.6400530561334385,55275.026987789985,0.0,9195.143035482153,0.0,39458.06886405875,28740.107539510827,0.7238440527705619,1.0373592667282017,0.0,0.10462378891775237,False,True,False,0,1.0,230888.06497359625
"Annual $100k ST gains, zero alpha",100/0,1.0,60,67,982112.9418566496,-0.001803268670501068,809997.9686239479,0.0,0.0,-414485.52601676073,189007.77568281614,-0.0,61848.64573651125,0.02150940796555823,-0.4093394019025247,0.7354813821727961,39516.66256231954,0.0,7408.356604545434,0.0,28482.776636413095,24680.85768041383,0.7229585850117016,1.0485307268301605,0.0,0.10816565995319327,False,True,False,0,1.0,88796.85178920132
"Annual $100k ST gains, zero alpha",100/0,1.0,61,68,2027168.2656523725,0.0732205498832772,606470.9008422466,287.96117296140744,0.0,210031.52162309826,77144.81476391532,-0.0,251332.8821192046,0.018680891157115843,-0.31826613373617774,0.462303173274929,66278.93122213737,0.0,8478.84562077167,0.0,47755.71434154044,41631.73903190517,0.7208481838779361,1.0471834649290779,0.0,0.1166072644882552,False,True,False,0,1.0,378872.23096843495
"Annual $100k ST gains, zero alpha",100/0,1.0,62,69,784170.3145365862,-0.02401972657646334,923984.7786186736,359.1975496453492,0.0,-572584.0860586355,225971.98163947562,-0.0,38139.363414742686,0.020249303520374018,-0.5554575698657209,0.7782698202180003,35408.849703707936,0.0,6919.736416724768,0.0,25386.157384970622,19916.758659720454,0.7245604622950048,1.040638462303057,0.0,0.10175815081998119,False,True,False,0,1.0,40869.32352436902
"Annual $100k ST gains, zero alpha",100/0,1.0,63,70,1676685.3855481474,0.053040702206679,780446.7983555134,386.99755569905125,0.0,135459.85338371823,70743.63967048505,-0.0,156388.59819719786,0.019793411090787773,-0.19425595517163574,0.5018044028792875,70569.63225100873,0.0,9260.049604090982,0.0,51076.77166352182,48086.56040678568,0.7207904091513267,1.0500206803913166,0.0,0.116838363394693,False,True,False,0,1.0,238104.59559274762
"Annual $100k ST gains, zero alpha",100/0,1.0,64,71,844471.7295944851,-0.01676232422425805,864760.5809012162,237.80813245129266,0.0,-475439.467901327,195759.9698773533,-0.0,34067.10048990349,0.023081124902383673,-0.5580809813376508,0.8051333546337271,43181.650886103365,0.0,8596.281791011574,0.0,30965.55241982542,24724.538319744177,0.7258255517180444,1.0426281399951407,0.0,0.09669779312782278,False,True,False,0,1.0,49748.5396335246
"Annual $100k ST gains, zero alpha",100/0,1.0,65,72,938371.44871574,-0.006340752803848826,893459.9647715689,0.0,0.0,-422259.81590471126,156427.98971343503,-0.0,52136.61041736574,0.025554322940149993,-0.3651386778627823,0.7332669980986724,42612.81243419298,0.0,7854.451177812623,0.0,30764.474215348477,27639.097723095834,0.7185702441602335,1.0483148197652938,0.0,0.1257190233590657,False,True,False,0,1.0,42967.30671473401
"Annual $100k ST gains, zero alpha",100/0,1.0,66,73,2532978.0753593454,0.09739541934699503,685159.3515247542,47.55823144748487,0.0,291464.26078327093,90792.04266857401,-0.0,385521.7049582104,0.014993413707643314,-0.35416768626992057,0.3840007807142293,82933.38872778516,0.0,9108.802841684634,0.0,59608.7694908816,47936.94749291611,0.7244779656182075,1.0457653369627091,0.0,0.10208813752716983,False,True,False,0,1.0,542712.7972972103
"Annual $100k ST gains, zero alpha",100/0,1.0,67,74,2310716.995519063,0.08736331247659712,718436.8949951855,287.4462939068608,0.0,353782.9840558102,89102.27235497854,-0.0,304161.5581667215,0.02435707619743133,-0.3672159906771031,0.4611574997856125,74269.38480563377,0.0,9441.741056507271,0.0,53493.66735855627,46181.93973654629,0.7129446691335329,1.045197956328599,0.0,0.14822132346586825,False,True,False,0,1.0,494521.9189157508
"Annual $100k ST gains, zero alpha",100/0,1.0,68,75,1108989.5292303404,0.010398620415980275,919195.6938927108,338.8663992810991,0.0,-276940.9901381683,164701.70897410554,-0.0,70164.96098523733,0.021352648001557603,-0.27625871367931054,0.6963608310760786,46467.42444322922,0.0,8253.509765820882,0.0,33621.172211909914,31456.799668358966,0.71678191962409,1.0523707966322784,0.0,0.13287232150364026,False,True,False,0,1.0,116537.64001452088
"Annual $100k ST gains, zero alpha",100/0,1.0,69,76,1412812.711557321,0.035162329819912186,885181.078499209,0.0,0.0,26196.250778263842,91837.93850380156,-0.0,75614.45978793644,0.02067213966005291,-0.4397851177997021,0.43959858474514657,74024.46566370835,0.0,8437.899037379966,0.0,53278.506779108815,45215.430060964965,0.7223038225013753,1.0454346023602032,0.0,0.11078470999449874,False,True,False,0,1.0,154203.32649162214
"Annual $100k ST gains, zero alpha",100/0,1.0,70,77,1587306.003552238,0.04728785179481654,759172.0095811478,0.0,0.0,-104158.48799440287,134647.21273389758,-0.0,180546.36875443577,0.02219190299013286,-0.2896682908035535,0.5518420747059495,54214.98831078475,0.0,8013.103514134563,0.0,39331.747356381165,38587.388917380136,0.7158232769552185,1.0537320645589543,0.0,0.13670689217912613,False,True,False,0,1.0,252067.95662875072
"Annual $100k ST gains, zero alpha",100/0,1.0,71,78,3085459.954468282,0.11926259820177387,635075.2479414532,0.0,0.0,503231.15981326083,51396.38799575707,-0.0,524369.1989447464,0.0214779982424127,-0.32531222995123765,0.35761282581186554,86713.60693547812,0.0,9257.495266705917,0.0,62563.98508261968,55031.07903840858,0.7196586140859,1.04854794770186,0.0,0.1213655436563994,False,True,False,0,1.0,711223.3151924068
"Annual $100k ST gains, zero alpha",100/0,1.0,72,79,2246273.5182072623,0.08429202544601822,648394.655488754,262.4765150667227,0.0,330028.9114373441,59342.897880438766,-0.0,313339.83860167867,0.01827661729507197,-0.23693492327116794,0.38327342000131837,81302.24817529053,0.0,8784.900910299082,0.0,58592.31249753504,50616.98131703328,0.7268708641565892,1.0464874284437122,0.0,0.09251654337364346,False,True,False,0,1.0,450856.23291825835
"Annual $100k ST gains, zero alpha",100/0,1.0,73,80,2298537.5231723352,0.0867888142228912,662852.3234938686,275.57719721637324,0.0,348404.79043587815,56821.48143619754,-0.0,315579.7307852462,0.019072797060917426,-0.20822779324010088,0.4174337060690786,80513.12686483597,0.0,9358.21995177536,0.0,58037.30756623025,50582.471841625986,0.7137466426885504,1.0479436659165082,0.0,0.14501342924579874,False,True,False,0,1.0,468264.1709025063
"Annual $100k ST gains, zero alpha",100/0,1.0,74,81,1831186.9264580065,0.062363810268487585,744658.2372839716,0.0,0.0,-68886.23426412669,137149.762125644,-0.0,251190.35864551214,0.02122795814824637,-0.4456440102672863,0.5476829595049286,56624.1695411864,0.0,8411.817110954675,0.0,40635.577410789774,31793.236073356384,0.7259492443799136,1.0429164042846215,0.0,0.09620302248034562,False,True,False,0,1.0,351227.1025398079
"Annual $100k ST gains, zero alpha",100/0,1.0,75,82,2311902.2657282874,0.08741907533929627,647441.5102598278,239.08470250026997,0.0,235423.6583068781,73066.99020709921,-0.0,343816.76089024416,0.01874225548945485,-0.2593383988474174,0.4479721287612497,69873.5694916495,0.0,8817.892075975838,0.0,50620.09324535103,48519.88316986043,0.7160166480401238,1.0496529918986852,0.0,0.13593340783950492,False,True,False,0,1.0,491273.1789496487
"Annual $100k ST gains, zero alpha",100/0,1.0,76,83,1422553.4900748858,0.035873828146898434,899612.6844399674,0.0,0.0,-100444.02910770342,95899.49247839808,-0.0,138503.4958078204,0.01660480940620645,-0.28594630747002536,0.6083618340756478,59523.37612399498,0.0,9321.176521124587,0.0,42770.983853246165,35421.65997393001,0.7200386627720272,1.043342605328899,0.0,0.11984534891189136,False,True,False,0,1.0,174586.94506921462
"Annual $100k ST gains, zero alpha",100/0,1.0,77,84,1434551.5864757306,0.036744206205456154,852239.2833013285,0.0,0.0,-155159.35326147455,126847.62824995209,-0.0,153237.37534689257,0.014047048238503217,-0.3389865575236656,0.5822657331542983,58138.54706831553,0.0,8778.663533438801,0.0,41555.098610430374,31153.32581530033,0.7241960225004315,1.03751231317808,0.0,0.10321590999827435,False,True,False,0,1.0,213425.8280242721
"Annual $100k ST gains, zero alpha",100/0,1.0,78,85,2678840.214268819,0.10355677409014108,686547.701676906,0.0,0.0,527083.7067362216,68493.80472658535,-0.0,407559.06944849336,0.022920063765025676,-0.330537883271975,0.3548158880444926,91517.54543033593,0.0,9240.89103198519,0.0,65861.2445911658,54570.392821643814,0.721754018162239,1.0456048260286974,0.0,0.11298392735104401,False,True,False,0,1.0,615839.1310101125
"Annual $100k ST gains, zero alpha",100/0,1.0,79,86,1617900.4493175673,0.049289143780983036,716973.904985198,0.0,0.0,-28303.33576410002,110115.72774593475,-0.0,196929.29468496394,0.017009342287566547,-0.3167450182620388,0.46358450280997293,65794.50723675922,0.0,8216.549378230337,0.0,47294.18253921809,38559.3572256622,0.7255370638533156,1.044601039670328,0.0,0.09785174458673729,False,True,False,0,1.0,287258.1347544858
"Annual $100k ST gains, zero alpha",100/0,1.0,80,87,1454581.277929289,0.038182727984504394,1017208.1261241587,0.0,0.0,20361.010765577783,63950.30620693254,-0.0,91155.99905952736,0.020951172654487333,-0.4924470722327611,0.5237875116717937,78695.2846131245,0.0,10414.539828776291,0.0,56340.27845522594,42392.98489751409,0.7194611876294591,1.0387326724272454,0.0,0.12215524948216361,False,True,False,0,1.0,159845.00235536371
"Annual $100k ST gains, zero alpha",100/0,1.0,81,88,1824019.9255184138,0.06194728229813817,735253.2721771786,0.0,0.0,123425.00029839083,71447.75681253319,-0.0,211741.18350080715,0.01855003122127147,-0.25763133297228147,0.5651469387045159,64712.24702847494,0.0,9704.458434397333,0.0,46467.408038583315,36914.55210581225,0.722902411806674,1.0446897677959666,0.0,0.10839035277330389,False,True,False,0,1.0,314110.1763604373
"Annual $100k ST gains, zero alpha",100/0,1.0,82,89,1382801.8635924058,0.03294214074762625,855741.5401712541,0.0,0.0,-192832.91215103597,145034.03835242608,-0.0,155923.90542622574,0.017315102734370237,-0.2838478691385211,0.658115642802268,51395.4592804467,0.0,8805.807244814938,0.0,37058.34772735083,32633.718518060883,0.724386080790532,1.0499003765307537,0.0,0.10245567683787216,False,True,False,0,1.0,216041.98458216398
"Annual $100k ST gains, zero alpha",100/0,1.0,83,90,946562.1611477865,-0.005476810859916581,891391.633721713,114.65994267815759,0.0,-503229.60824849684,223448.00998696915,-0.0,69842.32585473868,0.022073886895555825,-0.5693583975786565,0.8102839136388557,34773.26599074099,0.0,7194.264514877232,0.0,25061.23290888851,21451.26348521637,0.7243485905168969,1.0482573102124344,0.0,0.10260563793241273,False,True,False,0,1.0,97973.65045786632
"Annual $100k ST gains, zero alpha",100/0,1.0,84,91,2477436.8586592376,0.09496505563678537,582333.0631082637,945.1560818327605,0.0,538801.5771838013,32570.140704609563,-0.0,314501.12923144654,0.019015855818582606,-0.32344143272035963,0.3217205016274181,91142.82694690303,0.0,8439.005470673133,0.0,66210.95532950285,67070.4259116949,0.7240485042408095,1.0527158805343761,0.0,0.10380598303676214,False,True,False,0,1.0,498049.16840643785
